place	time	pace	age	gender	state
2723	90.33	9.033	36	F	DC
2072	87.58	8.758	32	F	NJ
4283	96.1	9.61	35	F	DC
5927	101.97	10.197	44	F	VA
5392	97.77	9.777	55	M	MD
1749	86.07	8.607	21	F	PA
5333	97.4	9.74	31	M	IL
5158	99.07	9.907	25	F	DC
7040	106.75	10.675	54	F	NJ
8283	114.2	11.42	36	F	VA
334	64.58	6.458	35	M	MD
2119	79.22	7.922	28	M	VA
4726	97.57	9.757	32	F	CO
4259	90.9	9.09	32	M	MD
471	75.93	7.593	25	F	
6007	102.37	10.237	23	F	MD
3014	91.57	9.157	39	F	VA
4614	97.27	9.727	29	F	MD
9083	122.08	12.208	30	F	MD
693	69.07	6.907	51	M	VA
7018	122.55	12.255	42	M	NY
4271	96.07	9.607	29	F	MD
4692	93.42	9.342	24	M	DC
5550	99	9.9	24	M	VA
6955	106.32	10.632	29	F	DC
1276	83.17	8.317	35	F	MD
6531	104.45	10.445	28	F	NY
7045	106.77	10.677	33	F	NC
4077	95.5	9.55	33	F	VA
2306	88.53	8.853	25	F	VA
4469	92.13	9.213	41	M	MD
1714	77.07	7.707	29	M	DC
6348	103.75	10.375	39	F	VA
9166	123.47	12.347	48	F	VA
2741	90.38	9.038	31	F	MD
3211	85.5	8.55	47	M	VA
2833	83.53	8.353	63	M	PA
3776	88.33	8.833	30	M	VA
1108	81.98	8.198	23	F	DC
2086	87.65	8.765	28	F	MD
1166	73.28	7.328	52	M	DE
252	63	6.3	25	M	DC
7050	125.2	12.52	44	M	MD
9545	132.52	13.252	26	F	VA
5830	101.58	10.158	31	F	DC
1361	83.7	8.37	24	F	MD
3660	87.73	8.773	39	M	VA
1120	73	7.3	43	M	VA
5054	98.72	9.872	29	F	DC
5033	95.53	9.553	39	M	VA
563	67.73	6.773	34	M	VA
2460	89.17	8.917	28	F	DC
3449	93.25	9.325	51	F	VA
816	79.62	7.962	26	F	MD
561	67.72	6.772	30	M	VA
9714	146.83	14.683	50	F	VA
725	69.5	6.95	40	M	VA
3484	93.38	9.338	35	F	VA
4636	93.05	9.305	36	M	VA
7871	111.33	11.133	43	F	NJ
339	64.63	6.463	22	M	NY
1144	73.13	7.313	35	M	DC
35	54.32	5.432	29	M	VA
5916	102.1	10.21	41	M	MD
8361	114.78	11.478	35	F	MD
2601	89.77	8.977	25	F	DC
3411	93.15	9.315	29	F	MD
2497	89.32	8.932	39	F	VA
8557	116.23	11.623	43	F	PA
2313	88.55	8.855	32	F	DC
6096	102.7	10.27	25	F	NC
4803	94.13	9.413	50	M	DC
142	68.93	6.893	28	F	VA
5654	100.92	10.092	51	F	Canada
789	79.4	7.94	29	F	DC
2157	79.43	7.943	36	M	MA
6823	115.6	11.56	38	M	MD
1067	72.53	7.253	35	M	VA
6331	106.77	10.677	37	M	DC
3557	87.23	8.723	36	M	VA
4646	97.35	9.735	30	F	MD
2876	90.98	9.098	25	F	MA
3093	91.85	9.185	33	F	VA
7145	133.95	13.395	46	M	VA
6748	113.92	11.392	31	M	VA
5375	97.67	9.767	27	M	MD
9232	124.83	12.483	33	F	VA
6308	103.6	10.36	31	F	MD
3521	87.05	8.705	38	M	MD
3164	85.25	8.525	33	M	DC
7134	132.4	13.24	40	M	VA
1887	78	7.8	27	M	DC
2083	87.63	8.763	28	F	DC
3742	88.15	8.815	59	M	PA
5110	98.92	9.892	30	F	NC
8225	113.92	11.392	24	F	VA
137	59.93	5.993	36	M	VA
5471	100.22	10.022	54	F	WV
1992	78.53	7.853	31	M	MD
2560	89.62	8.962	24	F	VA
4765	93.85	9.385	24	M	DC
3789	88.38	8.838	46	M	VA
202	70.97	7.097	52	F	MD
2702	82.83	8.283	57	M	MD
2586	89.72	8.972	30	F	VA
635	68.5	6.85	36	M	CA
867	70.82	7.082	27	M	MD
1570	85.08	8.508	37	F	DC
5732	101.2	10.12	21	F	MD
727	78.82	7.882	26	F	DC
8494	115.68	11.568	59	F	VA
8975	120.47	12.047	29	F	VA
2968	91.35	9.135	22	F	DC
582	77.18	7.718	32	F	DC
2418	89	8.9	36	F	DC
601	77.4	7.74	26	F	DC
69	65.33	6.533	27	F	DC
3627	93.9	9.39	29	F	MD
7945	111.85	11.185	30	F	VA
9105	122.43	12.243	23	F	MD
5444	98.13	9.813	55	M	MD
1997	87.3	8.73	61	F	MD
4102	95.57	9.557	49	F	VA
6408	107.82	10.782	49	M	VA
2568	81.98	8.198	39	M	DC
1269	83.13	8.313	36	F	IL
9234	124.88	12.488	58	F	VA
6092	102.68	10.268	27	F	DC
4178	90.52	9.052	25	M	DC
453	66.28	6.628	44	M	MD
5531	98.75	9.875	25	M	DC
4590	92.77	9.277	28	M	VA
6803	115.07	11.507	36	M	DC
1841	77.78	7.778	18	M	MD
5648	100.88	10.088	50	F	MD
1018	72.18	7.218	35	M	VA
1062	72.5	7.25	32	M	MD
1217	73.68	7.368	48	M	DC
2103	79.15	7.915	34	M	VA
6577	104.6	10.46	31	F	DC
8733	117.83	11.783	41	F	MD
1022	81.33	8.133	35	F	MD
5180	99.15	9.915	30	F	NC
1754	86.08	8.608	41	F	NY
222	62.35	6.235	45	M	NY
5855	101.45	10.145	30	M	VA
8798	118.52	11.852	30	F	VA
491	66.87	6.687	39	M	VA
2776	83.2	8.32	39	M	VA
9355	127.53	12.753	42	F	DC
2061	78.97	7.897	23	M	DC
8036	112.53	11.253	57	F	VA
5361	97.57	9.757	34	M	DC
1965	87.13	8.713	25	F	NC
1196	82.6	8.26	37	F	MD
1693	76.87	7.687	39	M	MD
2386	88.85	8.885	28	F	VA
1807	77.6	7.76	46	M	MD
2990	91.43	9.143	33	F	DC
3154	85.2	8.52	44	M	VA
8873	119.38	11.938	41	F	KS
878	70.92	7.092	24	M	DC
4114	95.63	9.563	22	F	MD
6886	117.42	11.742	44	M	MD
7818	110.97	11.097	38	F	MD
2837	83.55	8.355	28	M	VA
41	55.18	5.518	36	M	MD
909	80.37	8.037	30	F	VA
1878	77.95	7.795	50	M	NY
1005	72.03	7.203	33	M	MD
4928	98.27	9.827	42	F	MD
1935	78.27	7.827	36	M	MD
4478	96.85	9.685	31	F	DC
1394	84.05	8.405	45	F	MD
3210	92.35	9.235	30	F	CA
774	79.25	7.925	41	F	VA
1523	84.78	8.478	27	F	VA
6861	105.92	10.592	34	F	DC
8207	113.8	11.38	28	F	DC
6091	103.77	10.377	55	M	NJ
529	76.57	7.657	26	F	PA
9165	123.45	12.345	40	F	VA
6821	115.52	11.552	60	M	VA
200	61.73	6.173	26	M	DC
1747	86.07	8.607	33	F	DC
1583	85.17	8.517	34	F	VA
2077	87.6	8.76	26	F	DC
5559	99.08	9.908	32	M	DC
8243	114.02	11.402	16	F	PA
7783	110.72	11.072	24	F	DC
6032	103.18	10.318	35	M	PA
6153	104.4	10.44	42	M	MD
1317	83.45	8.345	23	F	PA
4984	95.17	9.517	45	M	VA
4067	95.45	9.545	31	F	FL
2188	79.65	7.965	22	M	VA
8158	113.38	11.338	36	F	VA
548	76.82	7.682	33	F	DC
3329	86.07	8.607	51	M	MD
4451	92.07	9.207	29	M	DC
44	55.52	5.552	25	M	MD
2090	87.67	8.767	53	F	DE
5495	100.33	10.033	53	F	NY
5875	101.72	10.172	34	M	MD
1447	75.45	7.545	30	M	VA
3425	93.2	9.32	30	F	NY
1981	78.47	7.847	57	M	MD
4502	92.32	9.232	45	M	VA
8708	117.57	11.757	27	F	VA
819	79.63	7.963	29	F	DC
2441	81.22	8.122	27	M	VA
8438	115.35	11.535	44	F	DC
8766	118.15	11.815	38	F	VA
700	69.15	6.915	37	M	VA
3388	93.02	9.302	39	F	VA
963	80.77	8.077	27	F	DC
9309	126.52	12.652	37	F	MD
3739	88.13	8.813	39	M	MD
4026	89.65	8.965	55	M	PA
1836	86.45	8.645	28	F	VA
3654	93.97	9.397	29	F	MD
4164	95.78	9.578	29	F	VA
2355	80.68	8.068	41	M	VA
2655	82.53	8.253	25	M	VA
4230	95.97	9.597	30	F	VA
5911	102.05	10.205	35	M	DC
3427	93.2	9.32	34	F	NJ
9192	123.93	12.393	31	F	VA
4179	90.52	9.052	35	M	VA
4504	96.92	9.692	37	F	GA
146	60.17	6.017	63	M	OH
6274	106.13	10.613	37	M	SC
8295	114.27	11.427	44	F	VA
7479	108.83	10.883	30	F	VA
181	70.52	7.052	26	F	PA
985	81.07	8.107	26	F	VA
4336	91.38	9.138	46	M	DC
5978	102.23	10.223	25	F	DC
525	67.28	6.728	14	M	VA
4474	96.82	9.682	22	F	PA
2924	84.05	8.405	50	M	NJ
1318	83.47	8.347	32	F	VA
1378	83.87	8.387	32	F	MD
105	58.72	5.872	36	M	VA
541	67.47	6.747	43	M	MD
4635	93.05	9.305	33	M	VA
2533	81.82	8.182	33	M	MD
3820	88.58	8.858	38	M	NY
1224	73.73	7.373	25	M	DC
5232	99.35	9.935	45	F	VA
2870	83.73	8.373	41	M	VA
8130	113.13	11.313	27	F	VA
486	66.82	6.682	44	M	DC
3788	88.38	8.838	40	M	VA
3936	95	9.5	32	F	VA
630	68.43	6.843	29	M	DC
7690	110.12	11.012	39	F	VA
7125	131.62	13.162	30	M	MD
3228	85.57	8.557	28	M	VA
1021	72.18	7.218	39	M	VA
8472	115.53	11.553	28	F	DC
2166	79.52	7.952	49	M	VA
2863	83.67	8.367	56	M	VA
2120	87.77	8.777	37	F	VA
869	80.02	8.002	41	F	DC
1367	83.75	8.375	32	F	DC
1593	76.25	7.625	31	M	MD
8822	118.75	11.875	32	F	NY
4585	97.18	9.718	32	F	VA
2377	80.82	8.082	28	M	VA
591	77.27	7.727	23	F	MA
4830	97.9	9.79	33	F	VA
3816	94.57	9.457	23	F	VA
1159	82.35	8.235	33	F	MD
1043	72.33	7.233	46	M	VA
1742	86.05	8.605	23	F	VA
1416	75.25	7.525	33	M	NY
1802	86.32	8.632	17	F	MD
4105	90.1	9.01	47	M	VA
726	78.8	7.88	25	F	DC
845	70.6	7.06	24	M	NY
8187	113.63	11.363	25	F	MD
3854	94.68	9.468	48	F	NC
82	57.55	5.755	30	M	DC
6094	103.82	10.382	24	M	FL
511	76.32	7.632	33	F	MD
4336	96.27	9.627	37	F	MD
3775	88.32	8.832	27	M	MD
8277	114.18	11.418	37	F	NY
241	72.32	7.232	31	F	VA
2793	83.33	8.333	30	M	VA
9563	133.38	13.338	25	F	MD
5155	99.05	9.905	38	F	VA
854	70.67	7.067	31	M	DC
4746	97.63	9.763	25	F	DC
8449	115.42	11.542	33	F	MD
1180	73.4	7.34	32	M	DC
4402	91.8	9.18	40	M	MD
5854	101.68	10.168	28	F	VA
751	79.05	7.905	25	F	VA
2971	91.38	9.138	16	F	NY
2691	90.2	9.02	29	F	DE
3405	86.48	8.648	16	M	DC
4938	98.3	9.83	48	F	VA
7464	108.77	10.877	32	F	VA
5785	101.42	10.142	32	F	MD
7483	108.88	10.888	27	F	DC
5771	100.72	10.072	36	M	VA
3361	92.95	9.295	32	F	DC
3866	94.75	9.475	49	F	NY
5765	101.33	10.133	46	F	MD
7460	108.77	10.877	26	F	VA
6161	102.92	10.292	30	F	PA
473	66.58	6.658	32	M	VA
6458	108.38	10.838	46	M	MD
3482	93.38	9.338	24	F	PA
6802	115.07	11.507	48	M	DC
7295	107.88	10.788	49	F	MD
9011	120.95	12.095	55	F	MD
942	71.5	7.15	37	M	PA
9369	127.87	12.787	25	F	DC
6831	115.75	11.575	49	M	VA
6802	105.57	10.557	24	F	NY
7049	106.78	10.678	25	F	MD
2235	79.9	7.99	32	M	MD
9373	127.97	12.797	40	F	VA
6565	109.9	10.99	62	M	VA
1493	75.73	7.573	57	M	MD
5948	102.07	10.207	37	F	VA
3096	84.93	8.493	37	M	VA
4227	90.77	9.077	31	M	NJ
3123	91.93	9.193	24	F	VA
465	66.52	6.652	29	M	MD
3783	88.35	8.835	27	M	VA
378	65.25	6.525	29	M	DC
8809	118.6	11.86	28	F	VA
2063	79	7.9	27	M	MD
5984	102.73	10.273	38	M	MD
1976	87.17	8.717	30	F	MD
532	67.35	6.735	22	M	DC
3404	93.13	9.313	37	F	VA
6544	109.57	10.957	30	M	DC
8166	113.45	11.345	52	F	IL
3887	88.88	8.888	27	M	VA
4529	97	9.7	28	F	VA
1025	72.22	7.222	39	M	MD
8552	116.2	11.62	39	F	VA
5874	101.68	10.168	55	M	NC
948	71.55	7.155	48	M	MD
9172	123.55	12.355	36	F	DC
4761	97.68	9.768	28	F	VA
6765	114.2	11.42	37	M	DC
5181	96.43	9.643	26	M	DC
3002	84.5	8.45	28	M	GA
1779	77.43	7.743	40	M	PA
3755	94.35	9.435	33	F	DC
7592	109.58	10.958	28	F	DC
2901	91.08	9.108	25	F	PA
5697	101.07	10.107	44	F	VA
3316	92.75	9.275	30	F	VA
2078	79.05	7.905	41	M	MD
3178	85.35	8.535	26	M	VA
6393	107.62	10.762	53	M	PA
5024	98.6	9.86	37	F	DC
4421	91.9	9.19	27	M	DC
2076	87.6	8.76	36	F	DC
929	80.52	8.052	25	F	DC
7474	108.82	10.882	34	F	VA
2165	87.92	8.792	35	F	PA
7760	110.57	11.057	30	F	MD
1723	77.12	7.712	42	M	DC
6599	104.7	10.47	34	F	MD
3870	88.77	8.877	27	M	MD
6469	104.17	10.417	47	F	OH
2271	88.37	8.837	41	F	VA
1983	78.48	7.848	35	M	VA
3546	93.65	9.365	34	F	NY
1360	83.7	8.37	27	F	PA
6500	108.98	10.898	36	M	GA
6693	112.52	11.252	38	M	VA
4014	95.25	9.525	26	F	DC
7175	107.42	10.742	40	F	VA
3263	85.72	8.572	33	M	DC
4644	93.13	9.313	30	M	VA
1382	83.88	8.388	29	F	DC
1394	75.08	7.508	42	M	NY
5470	100.22	10.022	25	F	VA
4404	91.82	9.182	46	M	VA
7227	107.65	10.765	26	F	DC
8890	119.57	11.957	25	F	DC
398	74.98	7.498	45	F	MD
5322	97.35	9.735	40	M	MD
9514	131.67	13.167	37	F	MD
8594	116.62	11.662	34	F	MN
5707	100.23	10.023	25	M	MD
702	78.55	7.855	27	F	DC
5527	100.48	10.048	29	F	MD
5013	98.55	9.855	59	F	IL
3734	94.27	9.427	35	F	MD
4154	95.77	9.577	27	F	VA
8092	112.9	11.29	31	F	VA
7181	107.45	10.745	23	F	VA
5068	95.72	9.572	29	M	IL
4389	96.5	9.65	29	F	VA
586	67.97	6.797	47	M	VA
3628	93.9	9.39	48	F	VA
5059	98.75	9.875	50	F	MD
1663	85.6	8.56	40	F	MD
1519	84.72	8.472	26	F	VA
2202	88.05	8.805	31	F	DC
1599	76.3	7.63	48	M	VA
903	80.33	8.033	31	F	DC
3582	87.38	8.738	31	M	DC
5286	99.57	9.957	30	F	DC
442	75.57	7.557	23	F	DC
4320	91.3	9.13	34	M	MD
5412	97.93	9.793	57	M	MD
2082	79.07	7.907	42	M	VA
3214	85.5	8.55	36	M	VA
1610	76.38	7.638	29	M	MI
7345	108.17	10.817	45	F	VA
8877	119.43	11.943	54	F	VA
1471	75.58	7.558	47	M	VA
9034	121.27	12.127	27	F	VA
60	64.58	6.458	28	F	VA
2452	81.28	8.128	31	M	VA
5256	96.97	9.697	60	M	MD
2882	91	9.1	28	F	NC
7718	110.35	11.035	35	F	MD
8433	115.32	11.532	59	F	ME
5107	95.98	9.598	26	M	NY
5	54.62	5.462	29	F	VA
468	75.9	7.59	37	F	WI
3697	94.13	9.413	31	F	DC
6898	118.12	11.812	72	M	WA
2784	83.27	8.327	28	M	TX
1491	75.72	7.572	34	M	NY
6221	103.2	10.32	24	F	DC
3877	94.78	9.478	33	F	MD
604	68.15	6.815	29	M	DC
4410	91.85	9.185	27	M	MD
4448	96.72	9.672	45	F	PA
2071	87.58	8.758	26	F	VA
5076	95.75	9.575	34	M	DC
1887	86.72	8.672	23	F	NC
5012	95.35	9.535	38	M	VA
5578	99.25	9.925	28	M	VA
1666	85.62	8.562	30	F	OH
3563	87.27	8.727	53	M	PA
8713	117.6	11.76	43	F	PA
7692	110.15	11.015	27	F	DC
2334	80.53	8.053	43	M	VA
4428	96.65	9.665	30	F	DC
2272	80.07	8.007	55	M	VA
791	70.05	7.005	55	M	VA
278	73.05	7.305	27	F	DC
6911	118.48	11.848	33	M	VA
8379	114.98	11.498	58	F	IL
8998	120.77	12.077	30	F	DC
1282	83.25	8.325	35	F	DC
421	75.33	7.533	31	F	DC
3719	88	8.8	35	M	MA
6199	103.1	10.31	38	F	PA
1431	84.25	8.425	28	F	VA
187	61.38	6.138	32	M	DC
249	72.5	7.25	40	F	VA
741	78.97	7.897	26	F	VA
3317	92.75	9.275	48	F	VA
5861	101.53	10.153	35	M	VA
1440	75.4	7.54	26	M	DC
1218	82.73	8.273	32	F	MD
2726	82.95	8.295	53	M	VA
3894	94.82	9.482	35	F	DC
9533	132.05	13.205	36	F	VA
2999	91.48	9.148	59	F	MD
1785	77.48	7.748	37	M	VA
3635	93.92	9.392	27	F	NJ
9696	143.27	14.327	26	F	PA
3575	87.35	8.735	31	M	DC
6723	105.18	10.518	32	F	MD
2941	84.25	8.425	28	M	MD
5516	100.45	10.045	49	F	MD
6345	106.92	10.692	47	M	MD
4188	95.85	9.585	32	F	DC
3932	89.12	8.912	30	M	MD
2116	79.22	7.922	28	M	DC
271	63.28	6.328	29	M	MD
7571	109.45	10.945	31	F	MD
1875	86.63	8.663	37	F	MD
7174	139.15	13.915	58	M	MD
9397	128.37	12.837	25	F	VA
1127	73.02	7.302	28	M	MD
4233	95.98	9.598	30	F	PA
4198	90.6	9.06	42	M	PA
6319	106.67	10.667	33	M	DC
3943	89.17	8.917	63	M	PA
5876	101.78	10.178	45	F	PA
4894	98.13	9.813	27	F	VA
4547	97.05	9.705	46	F	DC
7348	108.2	10.82	27	F	DC
1537	84.92	8.492	43	F	MD
3261	85.72	8.572	29	M	DC
6459	104.13	10.413	29	F	DC
1758	77.33	7.733	35	M	VA
2696	82.8	8.28	26	M	DC
796	70.15	7.015	45	M	MD
734	78.92	7.892	37	F	MD
8639	117.1	11.71	39	F	VA
3132	85.1	8.51	29	M	DC
2112	87.75	8.775	39	F	MD
6751	105.32	10.532	47	F	VA
6385	103.88	10.388	28	F	VA
7154	135.6	13.56	42	M	VA
4288	96.12	9.612	23	F	DC
4933	94.88	9.488	57	M	NY
9553	132.7	13.27	31	F	VA
5769	100.72	10.072	43	M	MD
7478	108.83	10.883	25	F	PA
3490	93.4	9.34	31	F	VA
8056	112.7	11.27	26	F	DC
5973	102.67	10.267	43	M	NJ
2735	82.97	8.297	32	M	MD
8224	113.92	11.392	37	F	MD
2672	82.65	8.265	37	M	MD
4329	96.25	9.625	26	F	MA
4522	92.38	9.238	42	M	VA
4737	93.72	9.372	25	M	VA
5832	101.23	10.123	29	M	MD
8561	116.25	11.625	38	F	PA
6210	105.18	10.518	31	M	NY
6966	120.07	12.007	36	M	VA
2138	87.83	8.783	42	F	MD
1798	77.53	7.753	34	M	MD
2982	91.4	9.14	29	F	VA
3917	89.03	8.903	33	M	MD
5713	101.12	10.112	43	F	MD
1180	82.5	8.25	25	F	NY
6980	120.45	12.045	38	M	PA
5118	96.03	9.603	28	M	PA
5596	100.73	10.073	60	F	VA
9573	133.78	13.378	64	F	DC
8870	119.33	11.933	24	F	MD
4706	93.52	9.352	38	M	VA
6112	102.75	10.275	32	F	VA
601	68.12	6.812	27	M	DC
960	80.75	8.075	27	F	DC
3234	92.48	9.248	22	F	DC
5534	100.5	10.05	37	F	GA
2494	81.6	8.16	26	M	DC
9275	125.73	12.573	50	F	VA
3614	93.85	9.385	33	F	NY
7594	109.58	10.958	31	F	DC
3856	88.72	8.872	35	M	VA
6661	111.92	11.192	28	M	VA
3924	89.1	8.91	25	M	DC
7067	126.78	12.678	89	M	VA
1646	76.58	7.658	33	M	DC
4690	97.45	9.745	49	F	NY
5114	96.02	9.602	24	M	DC
9556	132.87	13.287	30	F	VA
383	65.37	6.537	45	M	VA
3242	92.5	9.25	38	F	VA
2341	80.57	8.057	40	M	VA
1904	86.8	8.68	34	F	PA
764	79.17	7.917	31	F	MD
7235	107.7	10.77	34	F	MD
7745	110.48	11.048	47	F	VA
938	80.55	8.055	28	F	PA
4387	96.5	9.65	44	F	MD
3763	88.23	8.823	38	M	MD
5340	99.82	9.982	34	F	DC
1927	86.9	8.69	29	F	VA
998	71.98	7.198	45	M	MD
8593	116.62	11.662	32	F	DC
6624	111.35	11.135	62	M	MD
6666	104.95	10.495	58	F	VA
2857	90.9	9.09	28	F	DC
759	69.75	6.975	47	M	MD
128	59.68	5.968	36	M	DC
1552	75.97	7.597	27	M	VA
2423	89.02	8.902	46	F	VA
4454	96.75	9.675	43	F	NY
2266	88.33	8.833	25	F	VA
3769	88.28	8.828	55	M	PA
6198	105	10.5	22	M	VA
6770	105.38	10.538	36	F	DC
6897	118	11.8	29	M	VA
3765	94.37	9.437	34	F	WY
1660	85.58	8.558	41	F	Norway
9551	132.6	13.26	30	F	VA
9338	127.07	12.707	39	F	VA
3391	86.42	8.642	15	M	DC
4377	91.67	9.167	41	M	VA
6665	104.93	10.493	58	F	PA
9028	121.18	12.118	28	F	DC
7420	108.52	10.852	45	F	MD
1566	85.08	8.508	27	F	DC
6889	106.02	10.602	39	F	MD
2733	90.35	9.035	33	F	VA
4975	95.1	9.51	52	M	VA
5723	101.17	10.117	42	F	VA
2270	80.07	8.007	47	M	MD
7673	110.03	11.003	34	F	VA
1603	76.35	7.635	43	M	VA
3118	85	8.5	49	M	VA
7757	110.52	11.052	34	F	VA
797	70.15	7.015	20	M	MD
7096	107.07	10.707	19	F	MD
93	66.72	6.672	32	F	VA
1393	75.08	7.508	42	M	MD
3109	84.98	8.498	23	M	DC
5154	96.3	9.63	32	M	MD
3024	91.62	9.162	36	F	MD
6982	106.47	10.647	36	F	IL
1237	82.87	8.287	29	F	MD
372	74.68	7.468	37	F	VA
4273	96.08	9.608	41	F	MO
2197	88.05	8.805	38	F	MD
898	80.32	8.032	40	F	DE
3011	84.57	8.457	48	M	VA
1231	82.83	8.283	62	F	MD
3528	93.58	9.358	48	F	MD
6986	120.83	12.083	33	M	DC
583	67.93	6.793	32	M	DC
2465	81.37	8.137	26	M	DC
4332	91.37	9.137	33	M	PA
84	57.62	5.762	29	M	VA
1608	85.33	8.533	28	F	VA
5044	95.62	9.562	26	M	DC
4176	95.82	9.582	47	F	VA
1824	77.7	7.77	14	M	PA
2118	87.77	8.777	27	F	VA
4937	94.93	9.493	34	M	VA
5016	98.57	9.857	37	F	VA
5088	98.83	9.883	26	F	MD
5388	97.73	9.773	54	M	NJ
8669	117.33	11.733	34	F	NY
2228	79.88	7.988	53	M	DC
3963	95.12	9.512	29	F	VA
6006	102.93	10.293	36	M	VA
5141	99.02	9.902	25	F	DC
1746	86.07	8.607	30	F	DC
1381	83.88	8.388	30	F	NY
7280	107.85	10.785	28	F	MD
415	65.83	6.583	27	M	MD
9124	122.7	12.27	42	F	VA
1203	73.58	7.358	40	M	VA
8451	115.43	11.543	26	F	VA
5427	98.03	9.803	38	M	VA
7523	109.15	10.915	44	F	VA
1915	86.88	8.688	28	F	DC
7230	107.67	10.767	31	F	DC
6590	104.67	10.467	32	F	VA
2679	82.7	8.27	31	M	DC
4556	97.08	9.708	36	F	DC
1212	73.65	7.365	42	M	MD
4575	97.15	9.715	30	F	DC
4024	95.27	9.527	30	F	VA
1353	83.67	8.367	26	F	VA
6829	115.75	11.575	61	M	VA
971	71.78	7.178	25	M	DC
4858	94.48	9.448	34	M	VA
478	75.95	7.595	33	F	DC
753	69.72	6.972	30	M	VA
6446	108.25	10.825	52	M	DC
9268	125.52	12.552	28	F	MD
1722	77.12	7.712	48	M	DC
7456	108.73	10.873	51	F	MD
8585	116.48	11.648	46	F	TX
3460	93.3	9.33	28	F	DC
7431	108.58	10.858	24	F	VA
5952	102.1	10.21	42	F	MD
2833	90.78	9.078	26	F	DC
2783	83.25	8.325	45	M	VA
1087	81.8	8.18	55	F	VA
5231	96.75	9.675	40	M	DC
4500	96.9	9.69	30	F	DC
1232	73.82	7.382	29	M	DC
5816	101.53	10.153	26	F	DC
2120	79.23	7.923	60	M	VA
1561	85.03	8.503	41	F	DC
6582	110.38	11.038	28	M	VA
3328	86.07	8.607	29	M	VA
5842	101.35	10.135	41	M	VA
5653	99.88	9.988	25	M	DC
5776	101.38	10.138	32	F	MA
5733	101.22	10.122	35	F	DC
3349	92.88	9.288	32	F	VA
8844	118.98	11.898	39	F	VA
3486	86.9	8.69	33	M	DC
4165	90.45	9.045	34	M	DC
6313	106.57	10.657	45	M	MD
7014	122.33	12.233	29	M	NJ
5145	99.02	9.902	27	F	DC
6547	104.47	10.447	27	F	VA
5591	99.37	9.937	27	M	MD
3760	88.22	8.822	39	M	VA
56	64.1	6.41	26	F	DC
7359	108.22	10.822	43	F	MD
7385	108.37	10.837	40	F	MD
718	69.4	6.94	39	M	MD
6046	103.3	10.33	37	M	VA
3174	85.33	8.533	51	M	MD
536	76.68	7.668	28	F	VA
4689	93.4	9.34	32	M	PA
901	71.12	7.112	33	M	NY
2194	88.03	8.803	36	F	NY
4234	90.77	9.077	54	M	VA
3745	88.15	8.815	48	M	VA
8592	116.6	11.66	54	F	MD
5547	100.57	10.057	59	F	NH
5710	101.1	10.11	46	F	MD
2404	88.9	8.89	35	F	VA
7578	109.53	10.953	38	F	VA
5472	98.32	9.832	28	M	DC
4696	93.45	9.345	30	M	DC
3250	85.65	8.565	34	M	VA
2162	87.9	8.79	23	F	MD
6572	110.1	11.01	50	M	OH
8493	115.68	11.568	52	F	VA
470	66.57	6.657	35	M	DC
3751	88.17	8.817	50	M	MA
1766	77.38	7.738	32	M	DC
3038	91.67	9.167	50	F	VA
85	57.78	5.778	30	M	NC
4390	96.5	9.65	26	F	NJ
5761	101.32	10.132	41	F	MD
1958	87.1	8.71	31	F	VA
1308	74.43	7.443	26	M	PA
6558	104.52	10.452	56	F	MD
5731	100.43	10.043	52	M	MD
7912	111.6	11.16	66	F	NH
6434	104.05	10.405	54	F	VA
5742	100.53	10.053	40	M	VA
854	79.87	7.987	35	F	DC
9528	131.93	13.193	32	F	VA
3416	86.53	8.653	28	M	FL
6356	107.12	10.712	38	M	DC
6552	104.5	10.45	25	F	MD
6795	114.92	11.492	67	M	PA
5634	99.73	9.973	43	M	PA
5121	98.95	9.895	46	F	VA
6302	103.55	10.355	30	F	DC
7138	107.27	10.727	67	F	MD
9180	123.68	12.368	24	F	VA
6966	106.37	10.637	25	F	DC
6684	112.38	11.238	42	M	VA
4713	97.52	9.752	38	F	IL
7870	111.33	11.133	40	F	DC
3970	89.32	8.932	30	M	MD
830	70.45	7.045	24	M	VA
2853	90.87	9.087	35	F	NY
3070	91.75	9.175	23	F	MD
8521	115.92	11.592	48	F	VA
4436	91.97	9.197	33	M	VA
6947	119.53	11.953	51	M	MD
4836	94.35	9.435	31	M	NY
3809	88.52	8.852	41	M	MD
4199	90.6	9.06	34	M	MD
815	79.6	7.96	26	F	VA
6505	104.32	10.432	32	F	DC
629	68.43	6.843	23	M	VA
4131	90.2	9.02	39	M	MD
1208	82.67	8.267	29	F	VA
3324	86.05	8.605	36	M	VA
4960	95.05	9.505	22	M	MD
8876	119.43	11.943	16	F	VA
1324	83.53	8.353	29	F	DC
5007	98.52	9.852	38	F	MA
8475	115.55	11.555	32	F	VA
6172	104.63	10.463	44	M	VA
5122	98.95	9.895	30	F	MD
4352	96.33	9.633	29	F	NY
6312	103.62	10.362	29	F	DC
3738	94.27	9.427	21	F	MD
3877	88.82	8.882	42	M	MD
1626	76.5	7.65	26	M	DC
5787	100.88	10.088	38	M	DC
1615	76.43	7.643	25	M	MD
3718	88	8.8	23	M	VA
2635	89.95	8.995	41	F	NC
3868	88.77	8.877	58	M	DC
6318	106.67	10.667	38	M	VA
